caseid,sex,ybirth,mbirth,ZQ03,JC_1,JC_41,ZQ08A,ZQ08B,ZQ08C,ZQ08D,ZQ08E,ZQ08F,ZQ08G,ZQ08H,ZQ11_A,ZQ11_B,ZQ11_C,ZQ11_D,ZQ11_E,ZQ11_F,ZQ11_G,ZQ11_H,ZQ11_I,ZQ11_J,ZQ11_K,ZQ11_L,ZQ11_M,ZQ11_N,ZQ11_O,ZQ12,ZQ14_1A,ZQ14_1B,ZQ14_1C,ZQ14_1D,ZQ23A,ZQ23B,ZQ23C,ZQ23D,ZQ24,ZQ25,ZQ26A,ZQ26B,ZQ26C,ZQ26D,ZQ26E,ZQ26F,ZQ30D,ZQ35,ZQ39A,ZQ42,ZQ43,ZQ47A,ZQ47B,ZQ47C,ZQ50,ZQ52A,ZQ52Y,ZQ54A,ZQ54B,ZQ54C,ZQ54D,ZQ61_A,ZQ61_B,ZQ61_C,ZQ61_D,ZQ61_E,ZQ61_F,ZQ61_G,ZQ61_H,ZQ61_I,ZQ62
10457,2,1986,12,1,12,5,6,3,2,6,1,3,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,5,8,5,3,3,2,4,4,3,3,3,5,3,7,4,9,2,3,15,3,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10458,1,1983,8,1,3,99,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,1,0,0,5,8,5,2,2,3,3,3,3,3,3,5,3,9,5,9,3,4,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10459,2,1976,6,2,10,88,6,1,1,4,1,1,1,4,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,0,0,0,2,5,4,2,1,2,4,5,2,5,2,5,1,5,3,3,3,1,8,8,2,2,48,5,6,5,5,1,2,2,2,2,2,2,2,2,2
10460,2,1981,12,1,2,8,6,5,1,5,5,2,3,4,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,3,0,1,1,0,4,8,3,2,2,3,1,2,3,3,3,4,2,3,2,2,3,3,15,7,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,2
10461,1,1981,2,1,5,8,5,2,3,5,6,5,6,5,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,0,0,0,2,8,2,7,2,1,3,4,2,4,3,5,3,8,2,1,1,6,15,7,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10462,2,1983,11,1,12,7,4,2,3,6,3,4,4,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,0,0,6,8,5,3,3,3,5,5,2,5,3,4,3,5,3,9,2,4,99,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10463,1,1976,6,1,2,10,6,1,3,5,6,6,5,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,0,0,1,0,5,8,2,5,1,2,5,4,2,4,3,5,2,6,4,9,2,7,99,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10464,1,1975,11,1,2,12,4,1,2,5,4,1,5,4,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,3,0,1,0,0,5,5,1,2,1,3,3,4,3,3,3,5,2,6,2,1,1,8,7,10,2,1,75,1,2,3,3,1,2,2,2,2,2,2,2,2,2
10465,1,1982,12,1,3,8,6,6,6,6,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,0,0,0,2,8,2,2,1,1,5,5,2,5,4,5,3,8,4,9,4,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10466,1,1977,8,1,6,9,6,6,6,5,6,6,6,6,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,0,1,0,0,3,8,2,2,1,3,4,3,4,3,4,5,4,6,1,9,2,5,99,10,1,8,888,8,8,8,8,2,2,2,2,2,2,1,2,2,5
10467,2,1975,8,2,10,88,6,1,1,6,1,1,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,1,0,0,0,5,5,5,4,1,3,4,5,2,5,2,5,2,5,4,9,2,1,9,9,2,1,77,4,4,4,4,2,2,2,2,1,2,2,2,2,3
10468,2,1977,4,1,6,21,6,1,5,5,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,0,0,0,5,2,2,4,1,3,2,2,2,2,2,5,2,8,2,9,4,9,15,99,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,2
10469,2,1983,8,1,3,4,6,3,3,5,6,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,5,8,5,5,1,2,4,4,2,4,3,5,2,3,3,1,3,6,15,12,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10470,1,1979,11,1,2,9,6,3,4,4,2,4,4,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,0,0,1,3,8,5,3,1,2,3,5,2,3,3,3,4,7,2,1,2,6,15,6,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10471,2,1974,3,1,3,8,6,6,4,5,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,3,0,0,1,0,2,2,2,2,1,3,5,5,3,5,3,4,1,99,4,3,3,5,8,99,2,2,47,6,6,6,4,2,2,2,2,2,2,2,2,1,3
10472,1,1975,3,1,3,7,4,1,2,3,6,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,6,8,5,5,1,2,2,3,2,4,3,3,3,7,2,9,1,5,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10473,2,1984,10,1,12,6,6,4,1,6,6,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,5,8,2,5,3,2,3,3,4,2,4,4,3,5,5,9,3,1,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10474,1,1974,4,1,3,8,4,6,3,4,1,4,5,5,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,0,0,0,1,5,8,5,2,1,1,5,5,3,5,3,5,4,5,5,1,2,5,99,5,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10475,1,1972,11,2,10,88,3,1,1,5,4,4,4,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,0,1,0,0,6,8,7,7,2,2,4,5,2,4,3,1,3,6,4,2,1,1,99,99,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10476,1,1978,10,1,2,10,1,6,6,6,6,6,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,3,8,2,2,1,1,5,5,5,5,5,5,1,5,5,2,1,8,99,11,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10477,2,1972,3,2,10,88,6,1,1,5,1,1,3,4,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,0,0,0,1,4,3,1,1,1,4,3,3,3,3,3,4,3,6,3,9,3,1,6,14,2,1,72,4,6,6,6,2,2,2,2,1,2,2,2,2,4
10478,2,1984,4,1,2,8,6,2,2,4,6,6,6,6,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,0,0,0,4,8,2,2,1,2,4,5,2,4,3,5,2,5,5,9,3,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10479,2,1981,11,1,3,8,6,2,1,6,4,3,4,4,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,0,0,0,1,4,8,5,4,1,3,3,4,3,4,3,4,2,9,4,9,2,6,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10480,1,1972,11,1,2,10,4,1,1,3,6,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,2,3,8,2,2,1,2,5,4,2,4,3,5,2,7,3,9,3,7,99,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10481,2,1981,8,1,4,8,4,1,1,5,6,6,5,5,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,0,1,0,0,4,8,3,2,1,2,4,4,2,3,2,4,2,4,4,1,2,6,15,11,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,3
10482,2,1974,10,1,2,9,6,2,4,4,5,3,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,2,8,2,4,1,2,2,3,3,3,3,5,2,7,5,9,4,6,15,6,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10483,1,1985,2,2,11,88,4,4,6,4,6,6,4,6,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,0,0,1,5,8,1,2,3,2,3,5,2,5,2,5,2,6,2,9,3,4,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10484,1,1972,10,1,2,10,4,1,2,5,6,6,4,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,0,0,0,1,5,8,1,1,1,2,3,3,2,3,3,5,2,5,3,9,4,8,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10485,2,1977,10,1,2,8,6,1,1,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,3,1,0,1,0,2,8,1,2,1,1,5,2,3,2,3,5,1,7,5,9,3,5,15,14,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10486,1,1972,5,1,2,12,6,4,4,2,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,0,0,0,2,8,2,2,1,2,5,5,5,5,5,5,4,7,6,9,4,5,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,4
10487,2,1981,7,2,10,88,6,2,3,4,1,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,1,0,0,0,3,8,5,5,2,3,5,3,2,3,2,5,2,7,4,9,2,1,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10488,2,1977,2,1,3,4,5,1,1,5,5,6,6,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,1,0,0,3,8,2,1,1,3,5,5,5,5,5,5,2,5,5,9,1,4,15,7,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10489,1,1981,4,1,3,9,4,4,1,4,1,3,4,4,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,0,0,1,2,2,8,3,4,1,1,3,5,2,4,1,5,2,7,5,1,1,5,15,7,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10490,1,1977,8,1,2,12,4,1,3,5,4,6,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,0,0,0,5,5,2,2,1,2,4,4,3,4,3,5,2,3,4,9,2,7,2,7,2,1,78,2,1,1,4,2,1,2,2,2,2,2,2,2,2
10491,1,1975,12,1,2,14,2,2,4,6,6,6,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,5,8,2,1,1,3,3,3,3,3,2,4,4,4,4,1,2,7,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10492,1,1973,7,1,2,9,6,6,6,4,6,6,4,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,8,5,2,1,1,5,5,3,5,3,5,3,6,3,9,2,7,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10493,2,1978,4,1,2,8,6,1,1,5,6,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,4,8,2,2,1,3,5,5,5,5,3,5,2,5,2,9,2,7,99,10,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10494,1,1972,9,1,5,9,6,1,1,6,6,6,5,6,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,4,0,0,1,1,3,8,1,1,1,4,2,3,1,3,3,3,4,8,2,10,4,6,15,14,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,3
10495,1,1973,7,1,2,10,6,1,1,5,1,6,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,0,0,5,4,5,5,1,2,3,4,2,3,2,5,2,6,3,9,4,8,1,8,2,1,80,1,4,4,4,1,2,2,2,2,2,2,2,2,3
10496,2,1986,4,2,11,88,3,1,1,6,1,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,5,8,5,4,3,2,5,5,2,5,2,5,2,5,2,9,3,3,15,10,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10497,2,1985,9,2,10,88,9,5,1,4,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,0,2,0,0,2,4,5,5,1,4,3,3,4,3,3,4,4,7,5,9,2,1,7,7,2,2,54,4,6,5,5,2,2,2,2,2,2,1,2,2,1
10498,1,1985,11,2,11,88,6,6,6,3,6,6,5,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,0,0,0,5,8,5,7,3,2,5,4,2,4,3,5,2,5,5,2,1,1,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10499,1,1972,8,1,2,11,4,1,2,4,6,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,2,4,2,4,1,3,5,5,4,4,3,3,2,9,2,9,2,8,2,8,2,2,47,1,3,1,3,2,2,2,2,2,2,1,2,2,3
10500,2,1976,7,2,10,88,4,3,2,4,1,1,1,4,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,3,2,1,0,0,2,3,1,2,1,2,3,5,4,5,2,5,1,8,2,9,4,1,8,8,2,2,48,5,6,6,6,2,2,2,2,2,1,2,2,2,2
10501,2,1979,12,2,10,88,6,1,2,5,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,1,1,1,1,3,4,3,4,2,4,2,4,5,3,2,1,8,11,2,2,49,5,6,5,4,2,2,2,2,1,2,2,2,2,1
10502,1,1972,1,1,2,10,6,2,4,4,5,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,0,0,0,2,8,9,9,1,3,5,5,2,5,3,5,4,9,5,9,3,6,15,6,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10503,1,1972,4,1,2,10,6,1,1,4,4,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,0,5,5,2,2,1,2,2,2,3,2,4,5,2,4,4,2,1,9,7,10,2,2,49,3,4,3,2,1,2,2,2,2,2,2,2,2,4
10504,1,1973,12,1,2,8,6,1,1,5,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,5,8,2,2,1,2,3,4,2,3,2,5,2,5,3,1,2,8,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10505,1,1975,5,1,2,8,1,2,3,3,6,6,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,1,0,2,8,7,7,1,3,5,4,2,5,3,5,3,4,5,9,3,6,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,1,2,2,3
10506,1,1973,10,1,2,10,6,3,3,5,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,0,0,1,1,2,2,2,2,1,3,4,3,3,3,3,5,3,7,3,9,3,7,1,14,2,2,48,1,1,1,2,2,1,2,2,2,2,2,2,2,1
10507,2,1986,5,1,2,8,6,1,1,5,6,6,5,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,0,2,0,0,2,8,2,2,9,1,2,2,3,2,3,4,3,8,4,9,3,5,15,14,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,2
10508,2,1980,2,1,7,8,6,6,6,4,6,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,0,0,0,3,8,2,2,1,2,5,3,2,3,2,5,2,6,3,9,2,3,15,14,1,8,888,8,8,8,8,2,2,1,2,2,2,2,2,2,3
10509,2,1975,4,1,3,7,6,6,1,6,4,3,6,4,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,3,0,0,0,0,5,5,5,3,1,4,2,3,2,3,2,3,2,8,6,9,2,5,6,10,2,1,76,4,6,3,5,2,2,2,2,1,2,2,2,2,2
10510,1,1975,1,1,2,12,6,1,1,6,6,4,5,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,0,0,1,3,4,2,4,1,2,3,4,3,4,3,5,2,5,5,4,2,7,4,8,2,2,53,1,1,3,2,1,2,2,2,2,2,2,2,2,1
10511,2,1982,12,1,2,10,6,1,2,6,6,6,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,5,8,5,5,1,3,3,4,2,3,3,4,3,5,5,9,3,6,15,11,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10512,2,1986,10,1,3,6,2,6,1,5,1,6,1,4,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,3,0,0,0,0,2,8,9,4,1,3,2,3,3,2,3,4,5,6,3,9,2,4,15,99,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,3
10513,1,1985,10,1,12,2,4,1,2,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,5,8,5,5,3,1,5,5,2,4,2,5,2,4,3,9,2,2,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10514,1,1979,8,1,2,10,6,6,3,5,6,6,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,0,0,0,5,8,7,7,1,2,4,3,2,4,3,5,3,6,3,10,4,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10515,2,1977,10,1,2,8,6,2,2,5,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,0,0,0,1,3,3,1,1,1,2,3,4,2,5,1,4,1,6,3,9,3,7,6,9,2,2,49,6,6,4,4,2,2,2,2,2,1,2,2,2,1
10516,1,1981,7,2,10,88,1,1,6,6,1,3,4,3,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,4,0,0,0,0,3,8,1,1,1,3,3,3,3,4,3,5,3,10,2,9,4,6,15,6,1,8,888,8,8,8,8,9,9,9,9,9,9,9,9,9,3
10517,1,1977,11,1,3,8,6,1,1,4,4,6,5,5,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,3,0,0,1,0,3,8,7,7,1,2,4,4,3,4,4,5,4,7,5,10,3,5,99,99,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10518,2,1978,8,1,2,8,6,3,4,3,2,3,5,4,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,4,0,0,0,0,2,2,9,1,2,4,2,4,3,5,3,5,3,7,3,9,3,5,5,7,2,1,79,5,6,6,5,2,2,2,2,2,1,2,2,2,3
10519,1,1980,8,1,2,8,4,1,1,4,5,6,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,5,8,5,4,1,2,4,4,3,4,3,5,2,5,5,9,1,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10520,2,1983,1,2,11,88,6,1,4,6,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,0,0,6,8,2,2,3,3,2,3,4,3,4,5,2,5,4,9,3,1,15,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10521,2,1983,7,1,12,3,6,3,3,5,4,6,5,6,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,0,2,0,0,6,8,7,3,3,4,2,2,2,2,2,3,3,99,5,10,3,14,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10522,2,1972,8,1,3,6,6,1,4,4,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,0,1,0,2,2,1,1,1,3,5,5,4,5,3,5,2,5,4,1,2,4,5,9,2,2,40,4,5,5,4,2,2,2,2,1,2,2,2,2,3
10523,1,1984,11,2,11,88,3,1,2,5,2,6,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,5,8,5,5,3,2,3,5,3,4,4,5,3,4,2,9,3,1,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10524,1,1972,12,1,2,11,6,1,6,6,6,6,6,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,0,0,0,5,4,2,2,1,5,2,3,4,3,4,1,3,5,5,2,3,6,3,6,2,2,52,2,3,4,3,2,2,1,2,2,2,2,2,2,2
10525,1,1983,11,2,11,88,5,2,2,4,5,6,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,5,8,3,2,3,3,5,5,3,5,3,5,2,5,4,9,1,1,15,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10526,1,1984,4,1,7,7,6,2,2,6,6,6,6,5,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,0,0,0,1,3,8,5,2,1,2,3,3,2,3,3,5,2,5,3,9,3,5,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10527,2,1979,3,2,10,88,6,1,1,5,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,0,1,0,0,4,2,2,2,1,3,2,3,3,3,3,3,3,5,5,2,2,1,8,8,2,1,79,6,6,6,6,2,2,2,2,1,2,2,2,2,3
10528,1,1976,11,1,2,13,6,2,4,6,6,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,6,5,5,5,1,2,3,5,2,4,3,5,2,5,5,1,2,8,1,8,2,2,54,1,3,3,3,1,2,2,2,2,2,2,2,2,2
10529,2,1986,5,1,12,2,3,1,6,5,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,1,1,5,8,6,5,3,4,3,1,4,1,4,5,5,5,3,2,2,2,15,12,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10530,2,1984,7,1,2,8,4,1,1,6,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,2,0,0,3,8,2,2,1,1,3,3,3,3,3,3,3,8,4,9,3,4,99,5,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10531,2,1978,5,2,10,88,6,1,4,4,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,2,2,7,1,1,3,3,5,2,5,2,3,1,5,4,9,3,1,7,7,2,2,52,6,6,6,4,2,2,2,2,2,1,2,2,2,1
10532,2,1977,4,2,10,88,6,1,1,6,1,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,0,0,0,1,2,3,3,4,1,3,4,5,2,4,1,4,2,99,5,4,3,1,7,7,2,2,40,6,5,5,5,1,2,2,2,2,2,2,2,2,1
10533,1,1983,7,1,7,8,2,1,1,5,6,6,6,6,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,0,0,1,2,8,2,3,1,3,2,4,2,3,3,5,3,7,3,5,3,4,15,10,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10534,1,1974,11,1,2,15,6,4,3,3,6,6,6,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,0,0,0,2,2,2,2,1,3,4,4,3,4,3,5,4,8,3,9,3,8,99,99,2,2,49,1,3,3,3,2,2,2,2,1,2,2,2,2,5
10535,2,1977,2,1,7,99,4,1,2,5,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,0,0,0,2,2,2,1,1,4,3,1,4,2,4,5,3,6,2,1,2,3,99,8,2,1,77,1,1,1,3,2,2,2,2,2,1,2,2,2,1
10536,1,1973,7,1,2,8,2,1,2,4,6,6,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,0,0,2,0,4,8,5,2,1,2,4,4,2,3,3,5,2,9,5,9,2,4,15,7,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10537,2,1980,7,1,3,8,5,5,6,4,6,6,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,1,0,4,8,1,4,1,2,4,3,1,5,2,3,2,5,2,1,2,4,99,10,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,2
10538,2,1980,6,2,10,88,6,1,1,5,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,2,0,5,5,2,2,1,2,3,3,3,4,3,4,1,5,5,9,2,4,6,7,2,2,56,6,5,5,4,2,2,1,2,2,2,2,2,2,2
10539,1,1973,5,1,2,10,6,1,1,5,6,6,6,5,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,3,0,0,0,0,2,8,1,2,2,4,5,5,2,4,2,4,1,5,3,9,2,6,15,7,4,2,45,1,1,4,1,1,2,2,2,2,2,2,2,2,3
10540,1,1982,7,1,2,12,6,6,6,3,6,6,6,4,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,4,0,1,0,1,5,8,5,5,1,4,3,2,4,2,4,5,3,8,3,9,1,5,15,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10541,2,1975,11,2,10,88,6,1,1,5,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,0,0,2,3,1,1,1,3,2,3,3,3,3,2,4,5,2,10,4,99,99,99,2,2,54,3,5,2,5,1,2,2,2,2,2,2,2,2,2
10542,1,1974,6,1,2,9,6,5,4,3,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,8,5,5,1,3,3,3,4,3,3,4,4,8,4,1,2,7,99,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10543,2,1973,8,1,2,10,5,2,4,5,3,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,4,8,2,2,1,2,4,4,3,3,3,5,2,6,4,2,2,8,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10544,2,1977,7,1,3,6,6,1,3,5,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,2,2,7,7,1,3,1,3,4,3,3,3,2,7,3,4,4,1,8,99,2,2,49,6,6,6,6,2,2,2,2,1,2,2,2,2,2
10545,2,1981,4,1,2,9,6,6,6,5,6,4,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,0,3,8,5,3,9,4,9,9,9,9,9,9,9,99,9,99,9,5,99,5,1,8,888,8,8,8,8,9,9,9,9,9,9,9,9,9,9
10546,2,1972,10,1,2,8,6,1,1,5,6,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,3,3,2,1,1,2,5,4,2,5,2,5,1,7,5,9,2,6,6,11,2,2,46,5,6,4,4,1,2,2,2,2,2,2,2,2,4
10547,1,1974,2,1,3,9,6,1,6,4,6,6,6,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,0,0,0,1,3,8,2,2,1,4,3,3,5,3,5,3,5,10,5,9,1,4,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,5
10548,1,1973,3,1,6,11,5,5,1,5,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,0,2,0,0,2,2,1,2,2,2,3,4,3,4,3,5,2,5,2,3,1,7,4,99,2,2,45,1,1,1,3,2,2,2,1,2,2,2,2,2,1
